MAG,info
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_416119	34.259	108	53	2	3	110	3507	3776	4.58e-21	56.2"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_7283	30.337	267	135	11	4	231	1397	633	5.35e-18	80.5"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_94735	28.244	262	125	9	7	231	9564	10271	8.93e-17	77.0"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_600200	39.860	143	53	5	110	231	3843	3451	1.23e-16	76.6"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_19891	30.502	259	129	12	5	231	1895	1176	1.68e-16	75.9"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_174931	29.365	252	131	11	5	231	2608	1919	2.13e-13	67.0"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_174931	27.863	262	133	11	5	231	3643	2921	1.51e-09	55.5"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_391363	27.969	261	140	10	2	231	66	797	8.33e-12	62.0"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_224178	31.667	180	81	8	79	222	3667	3146	1.11e-10	58.9"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_224178	30.075	133	60	7	1	110	4153	3785	2.29e-05	42.7"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_383763	31.481	162	59	4	88	201	3541	3068	3.67e-10	57.4"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_119516	24.848	165	94	5	35	180	18950	19411	1.45e-05	43.5"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_240272	55.172	29	13	0	161	189	393	307	0.003	36.6"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_104808	26.543	162	80	7	35	184	16957	17361	0.066	32.0"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_12334	30.769	78	37	3	53	126	4401	4207	0.52	29.3"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_257632	27.451	51	37	0	73	123	4127	3975	2.1	27.3"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_633096	25.455	55	41	0	12	66	6495	6659	7.9	25.4"
SB_biofilm_MAG_46.fa+hits_FGE,"FGE	k141_43985	29.825	57	34	2	91	143	3067	3231	8.8	25.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_29803	40.212	189	83	4	10	168	729	163	1.06e-33	123"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_29803	39.583	48	25	1	1	44	31230	31087	6.48e-06	43.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_29803	30.120	83	54	2	94	172	30789	30541	1.94e-04	38.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_146999	28.846	208	108	7	1	168	2267	2890	2.10e-12	62.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_146999	30.332	211	101	9	1	168	1344	1967	4.06e-10	55.5"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_30485	30.612	196	92	7	14	168	18531	17953	3.40e-12	61.6"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_492612	26.667	210	116	5	1	172	13542	14171	1.14e-11	60.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_317676	23.902	205	120	6	3	172	11223	11834	5.22e-11	58.2"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_84608	26.636	214	114	5	1	172	19644	20282	1.18e-10	57.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_375746	28.037	214	105	7	1	167	8478	7843	1.67e-10	56.6"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_612242	25.571	219	115	7	1	172	5810	6463	6.46e-10	55.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_96713	26.341	205	104	6	11	168	4388	5002	3.42e-09	52.8"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_96713	29.358	109	60	3	74	168	3824	4141	9.46e-06	42.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_278444	24.623	199	120	4	4	172	3525	2929	1.07e-08	51.6"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_189951	25.118	211	116	7	1	171	8639	8013	2.06e-08	50.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495603	32.530	83	49	1	97	172	8371	8619	7.30e-08	48.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495603	29.268	82	51	1	98	172	7420	7665	2.02e-05	42.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495603	51.429	35	17	0	11	45	7993	8097	2.28e-04	38.5"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_495603	31.481	54	25	2	1	42	6952	7113	0.009	33.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_107023	22.749	211	111	5	10	172	13141	13761	8.97e-08	48.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_107023	24.390	205	111	6	10	171	7167	7778	4.20e-04	37.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_112408	26.263	198	104	6	12	168	30541	29951	1.43e-07	48.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_82499	25.128	195	115	6	1	166	9716	9138	1.49e-07	48.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_314549	22.222	216	119	8	1	168	12169	11525	2.45e-07	47.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_475404	27.619	210	105	7	3	168	5865	5245	2.69e-07	47.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_144234	22.000	200	114	4	10	168	10562	11158	2.91e-07	47.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_291606	26.291	213	109	7	1	166	1327	692	5.98e-07	46.2"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_618698	25.243	206	111	6	1	163	304	921	1.91e-06	44.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_100999	48.649	37	19	0	7	43	1643	1753	1.99e-06	44.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_564792	56.250	32	14	0	12	43	6597	6692	2.36e-06	44.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_564792	36.957	46	25	1	1	42	7530	7667	4.64e-05	40.8"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_564792	27.586	87	57	2	85	168	7011	7262	0.045	32.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_134444	24.186	215	115	7	1	168	8693	8052	3.35e-06	44.3"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_168766	27.273	154	80	5	1	122	3953	3492	5.59e-06	43.5"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_614059	25.381	197	118	6	1	168	4407	4997	8.22e-06	43.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_306500	26.961	204	113	7	1	168	1591	980	8.92e-06	42.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_546187	25.758	198	105	6	12	168	1273	1863	4.66e-05	40.8"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_434746	41.667	48	23	1	3	45	569	426	6.46e-05	40.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_434746	44.828	29	16	0	94	122	107	21	9.3	24.6"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_297228	44.444	45	21	1	4	44	4208	4074	1.48e-04	39.3"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_32418	41.176	51	24	1	1	45	4421	4573	2.43e-04	38.5"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_209353	40.000	55	24	2	1	47	18000	18161	4.15e-04	38.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_625831	39.583	48	25	1	1	44	9242	9099	4.91e-04	37.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_625831	38.182	55	27	2	1	48	8288	8124	0.003	35.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_625831	31.746	63	40	1	98	157	8777	8589	4.8	25.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_373337	40.741	54	26	2	1	48	6862	6701	8.29e-04	37.0"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_268819	34.043	47	24	1	3	42	2983	2843	0.001	36.2"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_193304	32.000	50	29	1	1	45	3771	3920	0.003	35.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_90301	27.749	191	93	8	24	171	3855	3289	0.003	35.4"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_123756	28.141	199	84	10	1	149	21810	22379	0.005	34.7"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_294137	45.455	33	18	0	12	44	5423	5521	0.006	34.3"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_141917	38.889	36	22	0	8	43	24942	24835	0.008	34.3"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_139616	40.000	40	24	0	8	47	2410	2291	0.008	33.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_461142	45.455	33	18	0	12	44	1961	2059	0.093	30.8"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_481327	34.884	43	25	1	1	43	2741	2622	0.43	28.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460736	31.250	32	22	0	7	38	345	250	0.83	28.1"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_52716	50.000	22	11	0	21	42	8219	8154	1.6	26.9"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_396992	50.000	20	10	0	25	44	2912	2971	3.6	26.2"
SB_biofilm_MAG_46.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_527021	39.286	28	17	0	12	39	3996	3913	5.3	25.4"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_614059	24.116	311	164	11	1	258	11103	10228	6.91e-13	66.2"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_577345	45.161	62	33	1	1	61	1794	1609	2.75e-09	55.1"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_577345	29.834	181	92	8	108	256	1152	619	2.04e-08	52.8"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_295246	31.111	180	95	9	2	153	9008	8472	1.05e-07	50.4"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_124642	33.333	60	37	2	1	57	10342	10521	3.06e-04	39.7"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_111445	23.039	204	103	10	38	200	7650	7078	0.39	30.0"
SB_biofilm_MAG_46.fa+hits_sulfatase,"sulfatase	k141_132577	30.645	62	36	2	113	172	929	759	4.2	26.6"
SB_biofilm_MAG_46.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_74349	27.014	211	124	12	1	183	8393	7767	0.49	28.9"
SB_biofilm_MAG_46.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_123756	45.000	20	11	0	167	186	14170	14229	4.8	25.8"
SB_biofilm_MAG_46.fa+hits_sulfotransferase3,"sulfo_PF13469	k141_216347	39.286	28	17	0	7	34	4771	4854	8.8	25.0"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_40660	33.000	200	86	8	1	182	7265	7774	2.12e-11	60.5"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_297436	29.730	74	37	2	104	165	4807	4595	1.8	26.9"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_40056	48.387	31	15	1	116	145	21877	21785	1.9	26.9"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_8272	27.632	76	34	2	152	218	2300	2109	2.0	26.9"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_57268	35.556	45	27	2	20	62	14115	14249	2.3	26.6"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_262455	29.348	92	62	3	71	161	2388	2119	2.9	26.2"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_272343	35.849	53	27	1	15	67	39590	39727	3.4	26.2"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_166872	25.000	56	42	0	96	151	10816	10983	8.9	24.6"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_197029	50.000	20	10	0	206	225	22377	22436	9.9	24.6"
SB_biofilm_MAG_47.fa+hits_FGE,"FGE	k141_220510	45.000	20	11	0	201	220	60677	60736	9.9	24.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_176634	34.171	199	100	9	1	168	1845	2441	6.28e-19	80.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_107949	26.761	213	110	7	1	169	21996	22628	1.62e-14	67.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_107949	23.810	210	117	6	1	168	18116	17490	1.44e-06	44.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_107949	36.842	38	24	0	6	43	5178	5291	0.24	28.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_96419	26.531	196	109	4	8	168	11371	10784	1.49e-13	65.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_77951	28.079	203	100	5	11	168	4164	4769	2.15e-13	64.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_190615	30.102	196	103	5	2	163	5042	5629	1.32e-12	62.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_190615	27.835	194	108	6	1	164	157	732	7.65e-08	48.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_382695	26.794	209	112	5	1	168	20278	20904	2.51e-12	61.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	24.074	216	116	5	1	168	6884	6237	5.64e-12	60.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	24.479	192	108	5	14	168	50726	51301	2.94e-08	49.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	27.679	224	108	8	1	172	83058	82393	4.38e-08	49.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	38.776	49	26	1	1	45	19411	19557	1.47e-04	38.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	38.298	47	24	1	1	42	81232	81092	8.74e-04	36.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	47.222	36	18	1	13	48	24220	24324	0.79	27.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_335734	41.379	29	17	0	98	126	94209	94123	2.6	25.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	29.469	207	105	6	6	172	67692	68309	6.68e-11	57.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	25.592	211	114	6	1	169	42675	43304	2.56e-10	55.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	27.225	191	103	5	12	166	28129	27557	3.89e-10	55.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	23.445	209	119	5	1	168	104055	103429	1.12e-09	53.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	22.857	210	121	4	1	169	1322	1951	1.18e-08	50.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	25.604	207	110	5	1	163	29047	28427	3.89e-06	43.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	34.615	78	46	1	96	168	94816	94583	4.75e-04	37.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_220510	46.341	41	18	1	1	37	95269	95147	0.003	34.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_626599	28.922	204	99	8	11	168	15119	14508	1.31e-10	56.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_626599	42.500	40	23	0	1	40	15992	15873	0.004	34.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_24219	29.358	218	102	7	1	167	20959	21609	2.66e-10	55.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_529190	24.286	210	117	5	1	168	3507	2878	2.92e-10	55.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_339315	25.121	207	110	6	1	163	8964	9581	8.23e-10	54.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_339315	26.562	192	99	6	22	172	13184	12612	2.77e-06	43.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_414606	28.251	223	95	8	1	168	5906	5268	8.75e-10	53.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_134092	26.638	229	106	9	1	168	16808	17491	1.05e-09	53.9"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_134092	32.051	78	46	1	98	168	18037	18270	4.07e-07	46.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_134092	40.385	52	26	2	1	47	17635	17790	7.01e-04	36.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_523093	25.837	209	114	5	1	168	4587	5213	1.20e-09	53.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_614758	24.479	192	93	4	12	169	1838	1317	1.26e-09	53.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_614758	29.000	200	106	7	1	164	1055	456	3.45e-09	52.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_285019	27.404	208	111	5	1	168	29739	29116	2.51e-09	52.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460455	26.794	209	112	5	1	168	25783	25157	3.48e-09	52.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460455	26.904	197	111	8	9	172	16388	16978	1.72e-04	38.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460455	42.593	54	25	3	1	48	15609	15770	0.004	34.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460455	34.783	46	26	1	1	42	33463	33326	0.16	29.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_460455	58.333	24	10	0	21	44	35795	35724	0.44	28.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_561636	26.291	213	111	6	1	167	46488	45850	3.76e-09	52.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_561636	28.571	203	105	6	5	168	57968	57363	1.02e-07	48.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_68962	25.571	219	113	7	1	172	24900	24253	6.23e-09	51.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_104767	26.667	210	99	6	12	166	14810	15439	1.03e-08	50.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_561380	38.095	84	42	2	93	168	10565	10810	1.31e-08	50.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_494517	26.267	217	115	8	1	172	38427	39077	1.57e-08	50.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_494517	25.221	226	114	10	1	172	16357	17031	8.62e-08	48.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_494517	58.333	24	10	0	15	38	15619	15690	0.072	30.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_275797	26.047	215	108	9	1	166	3555	2917	2.32e-08	50.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_275797	38.636	44	27	0	1	44	2793	2662	3.25e-05	40.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_197029	29.255	188	94	6	7	163	37509	36970	3.66e-08	49.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_197029	25.714	210	112	7	5	172	55903	55280	5.65e-07	45.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_197029	36.735	49	26	2	1	45	54712	54569	0.012	33.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_530852	24.645	211	109	5	6	168	22163	21537	9.09e-08	48.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_530852	38.889	36	18	1	11	42	23054	22947	0.18	29.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_24242	26.606	218	114	8	1	172	4997	5650	1.24e-07	47.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_24242	23.697	211	117	6	1	168	24193	23564	9.89e-07	45.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_28273	27.854	219	100	10	1	167	34572	33934	1.55e-07	47.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_28273	26.437	87	58	1	88	168	33417	33157	6.85e-06	42.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_28273	40.000	40	24	0	1	40	33807	33688	0.001	36.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_185505	22.335	197	115	5	10	168	24452	25042	1.89e-07	47.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_75400	29.032	93	52	2	90	168	3317	3039	3.62e-07	46.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_75400	25.424	59	29	1	1	44	2909	2733	0.004	34.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	24.651	215	115	6	1	168	15620	16264	3.62e-07	46.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	27.358	212	108	7	1	166	40502	41137	2.43e-05	41.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	44.444	54	24	2	1	48	51177	51338	2.79e-05	40.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	23.585	212	111	5	8	168	41276	41911	3.84e-05	40.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	52.941	34	16	0	12	45	29049	28948	5.00e-04	37.0"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	39.216	51	25	1	1	45	28323	28171	0.005	34.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_488873	27.451	51	37	0	93	143	25906	25754	9.4	24.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_453452	23.009	226	115	6	1	167	9011	8334	4.13e-07	46.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_453452	58.333	36	15	0	10	45	8186	8079	5.48e-07	45.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_339963	28.037	214	108	7	1	168	5072	4431	4.18e-07	46.2"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_339963	30.000	80	50	1	95	168	3878	3639	0.060	30.8"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_445358	26.904	197	103	5	12	168	9387	8800	6.86e-07	45.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_445358	24.771	218	115	6	1	172	44803	44159	3.73e-06	43.5"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_445358	30.233	86	53	1	94	172	2478	2735	2.59e-04	38.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_115690	26.829	205	108	6	5	168	48887	48276	8.86e-07	45.4"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_115690	24.893	233	112	8	3	172	50656	51354	1.39e-05	41.6"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_352113	32.927	82	48	2	98	172	2404	2649	9.75e-07	45.1"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_302980	29.577	213	100	9	1	167	641	15	1.25e-06	44.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_261902	26.341	205	113	6	2	169	3802	4413	1.34e-06	44.7"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_345903	25.926	162	91	4	10	142	41227	40742	2.00e-06	44.3"
SB_biofilm_MAG_47.fa+hits_poly_ex,"polysaccharide_export_cd00267	k141_345903	36.957	46	25	1	1	42	4160	4023	0.002	35.0"
